{'itemName': 'Target Acquired', 'enemyName': 'Tusk Thumper Bull', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Demolyst Machinist', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Demolyst Heqet', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Osprey', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Demolyst Moa', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Satyr', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Demolyst Osprey', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Alkonost', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Machinist', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Demolyst Satyr', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Heqet', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Cinder Machinist', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Arca Kucumatz', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Arca Heqet', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Phase Moa', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Amalgam Swarm Satyr', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Aurax Culveri Moa', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Motus Signal', 'enemyName': 'Aurax Polaris Moa', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 21.82, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Misery (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Angst (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Torment (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Violence (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Malice (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Primary Dexterity', 'enemyName': 'Mania (Level 0 - 100)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Brachiolyst Disperser', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Erra', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Brachiolyst', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Tyro Conculyst', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Symbilyst', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Battalyst', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Eject Magazine', 'enemyName': 'Decaying Battalyst', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 1.67, 'tablename': 'modLocations'}
{'itemName': 'Arcane Trickery', 'enemyName': 'Eidolon Hydrolyst (Special)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 20.24, 'tablename': 'modLocations'}
{'itemName': 'Arcane Trickery', 'enemyName': 'Eidolon Hydrolyst', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 24.78, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Vapos Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Taro Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Orm Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Axio Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Vorac Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Machinist', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Narmer Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Gnashing Payara', 'enemyName': 'Narmer Machinist', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Ved Xol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Nako Xol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Pelna Cade', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Lockjaw & Sol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Jad Teran', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Azoth', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Raptor Rx', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Auditor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Jen Dro', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Derim Zahn', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'M-W.A.M.', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Tia Mayn', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Armis Ulta', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Dru Pesfor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': 'Rana Del', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Shield Charger', 'enemyName': '002-Er', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Demolisher Boiler', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Demolisher Thrasher', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Demolisher Juggernaut', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Demolisher Charger', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Tusk Shield Lancer', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Kuva Shield Lancer', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Shield Lancer', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Narmer Shield Lancer', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Smite Infested', 'enemyName': 'Mimic', 'enemyModDropChance': 30, 'rarity': 'Uncommon', 'chance': 21.43, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Alad V', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.01, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Captain Vor', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.01, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Hunhow', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Mutalist Alad V', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.01, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Stalker', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Shadow Stalker', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Intensify', 'enemyName': 'Protector Stalker', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Nebula Bore', 'enemyName': 'Glacik Commander', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'modLocations'}
{'itemName': 'Nebula Bore', 'enemyName': 'Blite Captain', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Devourer', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Expired', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Bailiff', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Heavy Gunner', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Nox', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Demolisher Kuva Guardian', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Tusk Heavy Gunner', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Tusk Bombard', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Tusk Mortar Bombard', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Kuva Heavy Gunner', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Kuva Bombard', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Bombard', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Manic Bombard', 'enemyModDropChance': 40, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Drekar Manic Bombard', 'enemyModDropChance': 40, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Narmer Bombard', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Narmer Demolisher Expired', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Narmer Demolisher Bailiff', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Expel Grineer', 'enemyName': 'Narmer Demolisher Gunner', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Quanta Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Penta Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Frigate', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Ogma', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Dreg', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Attack Mutalist', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Mutalist Lightning Carrier', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Mutalist Toxic Carrier', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Deimos Tendril Drone', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Exo Gokstad Officer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Kosma Gokstad Officer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Gyre Gokstad Officer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.26, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Exo Gokstad Pilot', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Kosma Gokstad Pilot', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Gyre Gokstad Pilot', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.26, 'tablename': 'modLocations'}
{'itemName': 'Cutting Edge', 'enemyName': 'Gyre Roller Sentry', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.26, 'tablename': 'modLocations'}
{'itemName': 'Saxum Carapace', 'enemyName': 'Deimos Saxum Rex', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 22.11, 'tablename': 'modLocations'}
{'itemName': 'Saxum Carapace', 'enemyName': 'Deimos Saxum', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 22.11, 'tablename': 'modLocations'}
{'itemName': 'Power Throw', 'enemyName': 'Corrupted Lancer', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 2.01, 'tablename': 'modLocations'}
{'itemName': 'Power Throw', 'enemyName': 'Corrupted Butcher', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 2.01, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Quanta Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Penta Ranger', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Frigate', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Dreg', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Temporal Dreg', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Attack Mutalist', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Mutalist Lightning Carrier', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Mutalist Toxic Carrier', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Deimos Tendril Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Kosma Raider', 'enemyModDropChance': 5, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Kosma Raider Carver', 'enemyModDropChance': 5, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Parallax Scope', 'enemyName': 'Kosma Raider Eviscerator', 'enemyModDropChance': 5, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Ogma', 'enemyModDropChance': 25, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Kosma Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Exo Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Exo Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Kosma Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Gyre Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.26, 'tablename': 'modLocations'}
{'itemName': 'Poisonous Sting', 'enemyName': 'Gyre Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.26, 'tablename': 'modLocations'}
